Campaign status,Campaign,Budget,Budget name,Budget type,Status,Status reasons,Optimization score,Campaign type,Currency code,TrueView avg. CPV,Avg. CPM,Interactions,Interaction rate,Avg. cost,Cost,Conv. (Platform Comparable),Cost / Conv. (Platform Comparable),Conv. value / Cost (Platform Comparable),Revenue,CTR,Avg. CPC,Campaign ID,All conv.,Unique users,Engagements,Target ROAS,TrueView views,TrueView view rate (In-stream),TrueView view rate (In-feed),TrueView view rate (Shorts),Video played to 25%,Video played to 50%,Video played to 75%,Video played to 100%,ROAS,Impr.,Clicks,Earned views,Viewable rate,Orders,Purchase value,Conv. rate,Bid strategy type,Viewable CTR,Avg. viewable CPM,Viewable impr.,Participated in-app actions,Conv. value,Conv. value / cost,Conversions,Cost / Participated in-app action,Cost / conv.,Original conv. value,month_start,source_file
Paused,Dog Food - Shopping 2,900.00, --,Daily,Paused,campaign paused; unknown, --,Shopping,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1352799558,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Dog-Accessories-Search,300.00, --,Daily,Paused,campaign paused, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,6654834863,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,"Heads Up For Tails Pet Store | Hauz Khas, Delhi #2",300.00, --,Daily,Paused,campaign paused, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,10029928998,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_Store_HSR_Layout_Bangalore_KA,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,15846804224,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,The Best Dog Spa for your dog,200.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,2061603336,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Enabled,Youtube_Boost_YT_Dashdog,10000.00, --,Campaign Total,Ended,campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,21452581332,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,KS_Social_YT_Boost_Video,8000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,19338718250,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Pmax_Drools_Food,2000.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,21279024403,0.00,,0,300%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_Store_Lucknow_UP,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,16009806892,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Retail- Dog Sweaters,50.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,7379575840,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,"Cat food, Royal Canin, Whiskas",200.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,2066603692,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Search_Dog_Yakies_India,3000.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,16947628746,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions (Target CPA), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Display In-market Audience,200.00, --,Daily,Paused,campaign paused; unknown, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1408120005,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,SD | Under 500,1000.00, --,Daily,Paused,campaign paused; All ads paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1048741432,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_Store_Kottarpuram_Chennai_TN,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17959239000,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_Store_Koromangla_Bangalore_KA,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17946577367,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Pmax_Grooming_Dog_Cat,1667.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.38,263.62,"2,870",3.12%,8.46,24275.6,0.0,0,0.0,46431.93,2.03%,12.99,16031000105,"10,851.94",,"1,097",240%,766,44.40%,0.00%,1.85%, --, --, --, --,0.45,"92,086","1,869",0, --,30.83,0.0,1.18%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,"58,514.15",2.41,33.83,0.0,717.65,"58,514.15",2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Pmax_All_Toys,500.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.35,396.63,908,2.03%,19.5,17706.43,0.0,0,0.0,24752.39,1.88%,21.1,15930927985,"5,894.57",,81,205%,46,55.70%,0.32%,0.67%, --, --, --, --,0.33,"44,642",839,0, --,17.98,0.0,2.31%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,"31,623.20",1.79,20.98,0.0,843.81,"31,623.20",2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Dog Food - Farmina - Shopping,400.00, --,Daily,Paused,campaign paused; unknown, --,Shopping,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1648879163,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,500 Off HUFT sale,1000.00, --,Daily,Paused,campaign paused; unknown, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1459840449,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,PMax_Clothing_Winter_Wear,6000.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17547724767,0.00,,0,100%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_Store_Visits_Civil_Lines-DL,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,19152538788,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_Store_Kailash_Colony_DL,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17950277193,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,LD_Search_DSA_Dog_WinterCollection,3000.01, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,15233246600,0.00,,0,300%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Kitti-Kong-Display,250.00, --,Daily,Paused,campaign paused; most ads limited by policy, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,12862929303,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Toy-Sale-Display,500.00, --,Daily,Paused,campaign paused; campaign ended; unknown, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,13893027333,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPA, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Retail- Best Pet Supply Store Near You,50.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1369552937,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Enabled,Search_Local Ads_ Store promotion_Kolkata,1500.00, --,Daily,Eligible (Limited),limited by budget; unknown,30.83,Search,INR,0.0,1566.79,"4,752",10.41%,15.06,71544.38,0.0,0,0.0,0.0,10.41%,15.06,22844624092,"8,950.58",,0, --,0, --, --, --, --, --, --, --,0.13,"45,663","4,752",0, --,0.00,0.0,5.11%,Maximize Conversions, --,0.0,0,0.0,"243,000.00",3.4,243.00,0.0,294.42,"243,000.00",2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Enabled,YT_Video_promotion_Raincoat_June2025,5000.00, --,Campaign Total,Ended,campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,22654696056,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Social_Boost_Youtube_Saras_Treats,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,20473878646,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Dog Clothes - Search,260.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1554754246,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Shopping Collection #Temp,900.00, --,Daily,Paused,campaign paused; campaign ended; unknown, --,Shopping,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1726555198,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Pmax_Store Promotion_Noida,1015.36, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,23045740241,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,LD_Search_Phrase_Brand_Products_India,4000.28, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,16446205175,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Manual CPC, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Yt_Youtube_Video_Boost_Sniff_Dog_by_Rashi,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,21056116709,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,YT_Youtube_Boost_Trooper,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,21066869661,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Sales-Search-Mars,1000.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,11535026324,0.00,,0,280%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Search-local_EOK,230.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,22496722026,0.00,,0,150%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,In a dog’s world,500.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,6459825576,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Target CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_Store_Besant_Nagar_Chennai_TN,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17538568785,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Local_store_aerocity_DL,300.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,20426366639,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Enabled,Search__Farmina_Dog_Food_Cat_Food_Other,3000.00, --,Daily,Eligible (Limited),limited by budget; unknown,66.97,Search,INR,0.0,4999.45,"1,594",9.09%,55.03,87710.37,0.0,0,0.0,180088.79,9.09%,55.03,22331885222,"10,550.08",,0,168%,0, --, --, --, --, --, --, --,0.12,"17,544","1,594",0, --,47.07,0.0,4.12%,Maximize Conversion Value (Target ROAS), --,0.0,0,9.0,"219,310.21",2.5,65.72,9745.6,1334.54,"215,454.67",2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Pmax_Master_Catalog_Healthcare,1000.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.68,474.33,"1,350",3.68%,12.88,17390.76,0.0,0,0.0,123521.15,3.21%,14.78,18279260294,"11,125.42",,179,270%,110,53.03%,0.00%,2.87%, --, --, --, --,0.64,"36,664","1,177",0, --,47.39,0.0,3.58%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,"127,993.97",7.36,48.39,0.0,359.39,"121,301.57",2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Search_Mix_Food_Generic,1250.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,15703383072,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Shopping_Hearty,500.00, --,Daily,Paused,campaign paused; unknown, --,Shopping,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,22225901734,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Lucknow Pet Supplies,637.00, --,Daily,Paused,campaign paused, --,Smart,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,22709693181,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize clicks, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Search_Cat_Litter,1.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,15550725524,0.00,,0,100%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,SM | Dog Tag,400.00, --,Daily,Paused,campaign paused, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1023898285,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Pmax_Cat_Treats_Other,500.00, --,Daily,Paused,campaign paused; unknown, --,Performance Max,INR,0.87,171.07,"14,734",8.46%,2.02,29806.73,0.0,0,0.0,31604.77,1.38%,12.42,21193394770,"7,854.50",,"12,803",280%,"9,733",46.56%,0.02%,3.57%, --, --, --, --,0.26,"174,241","2,399",0, --,20.77,0.0,0.74%,Maximize Conversion Value (Target ROAS), --,0.0,0,51.0,"301,049.96",10.1,109.11,584.45,273.17,"293,343.89",2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Dynamic_Remarketing_Ads,1000.00, --,Daily,Paused,campaign paused; unknown, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,20821202128,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Viewable CPM, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Video Campaign # 1605267323236,350.00, --,Daily,Paused,campaign paused; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,11621874452,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,YT-Boost-PeeLock-Aug23,5000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,18132985162,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,SM | Dog Wear,1000.00, --,Daily,Paused,campaign paused, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1048751245,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,GDN-HUFTSale500Off,1000.00, --,Daily,Paused,campaign paused; campaign ended; some ads disapproved, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,1460731107,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,CPC (enhanced), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Brand-Awareness-T1-Top-Cities-May22,750000.00, --,Campaign Total,Paused,campaign paused; campaign ended; unknown, --,Video,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,17271137003,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximum CPV, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Display_Retargetting_Sara's,3000.00, --,Daily,Paused,campaign paused; unknown, --,Display,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,22783960994,0.00,,0, --,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversions, --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
Paused,Search_Dog_Food_Acana,3900.00, --,Daily,Paused,campaign paused; unknown, --,Search,INR,0.0,0.0,0, --,0.0,0.0,0.0,0,0.0,0.0, --,0.0,15544339389,0.00,,0,200.18%,0, --, --, --, --, --, --, --,0.0,0,0,0, --,0.00,0.0,0.00%,Maximize Conversion Value (Target ROAS), --,0.0,0,0.0,0.00,0.0,0.00,0.0,0.0,0.00,2025-12,dashboard_data/Google Dashboard /Google Dashboard_ Dec 2025.csv
